row_id,order_id,order_date,ship_date,ship_mode,customer_id,customer_name,Segment,Country,City,State,Region,product_id,Category,Sub-Category,Sales,Quantity,Discount,Revenue generated,Profit
8364,CA-2017-147207,2017-01-02,2017-01-04,Second Class,TS-21655,Trudy Schmidt,Consumer,United States,El Paso,Texas,Central,OFF-ST-10002615,Office Supplies,Storage,372.144,3,0.2,1116.432,27.9108
8365,CA-2017-137631,2017-04-28,2017-05-02,Standard Class,JL-15235,Janet Lee,Consumer,United States,Kissimmee,Florida,South,TEC-PH-10002624,Technology,Phones,751.984,2,0.2,1503.968,84.5982
8366,CA-2017-157273,2017-01-30,2017-02-02,First Class,SZ-20035,Sam Zeldin,Home Office,United States,Seattle,Washington,West,TEC-PH-10002275,Technology,Phones,604.768,4,0.2,2419.072,60.4768
8367,CA-2014-109918,2014-09-07,2014-09-12,Second Class,LR-17035,Lisa Ryan,Corporate,United States,Santa Clara,California,West,OFF-SU-10004290,Office Supplies,Supplies,27.36,4,0,109.44,7.3872
8368,CA-2014-109918,2014-09-07,2014-09-12,Second Class,LR-17035,Lisa Ryan,Corporate,United States,Santa Clara,California,West,OFF-PA-10000174,Office Supplies,Paper,20.56,2,0,41.12,9.6632
8369,CA-2014-109918,2014-09-07,2014-09-12,Second Class,LR-17035,Lisa Ryan,Corporate,United States,Santa Clara,California,West,OFF-BI-10004308,Office Supplies,Binders,83.92,5,0.2,419.6,31.47
8370,CA-2016-118745,2016-06-11,2016-06-16,Standard Class,SV-20365,Seth Vernon,Consumer,United States,Los Angeles,California,West,FUR-TA-10003473,Furniture,Tables,902.712,3,0.2,2708.136,33.8517
8371,CA-2016-163972,2016-10-17,2016-10-21,Standard Class,MG-17890,Michael Granlund,Home Office,United States,Fresno,California,West,FUR-BO-10003894,Furniture,Bookcases,120.666,2,0.15,241.332,21.294
8372,CA-2014-165393,2014-12-27,2014-12-30,First Class,NC-18415,Nathan Cano,Consumer,United States,Fort Worth,Texas,Central,OFF-BI-10001658,Office Supplies,Binders,4.984,1,0.8,4.984,-8.4728
8373,CA-2016-113726,2016-11-24,2016-12-01,Standard Class,SC-20680,Steve Carroll,Home Office,United States,Seattle,Washington,West,FUR-FU-10003535,Furniture,Furnishings,82.26,3,0,246.78,33.7266
8374,CA-2016-152940,2016-11-10,2016-11-13,First Class,RO-19780,Rose O'Brian,Consumer,United States,San Francisco,California,West,OFF-ST-10000352,Office Supplies,Storage,29.74,1,0,29.74,4.461
8375,CA-2015-158701,2015-01-05,2015-01-10,Standard Class,JL-15175,James Lanier,Home Office,United States,San Francisco,California,West,OFF-AP-10004859,Office Supplies,Appliances,87.36,6,0,524.16,23.5872
8376,CA-2015-158701,2015-01-05,2015-01-10,Standard Class,JL-15175,James Lanier,Home Office,United States,San Francisco,California,West,OFF-BI-10001294,Office Supplies,Binders,56.16,6,0.2,336.96,17.55
8377,CA-2017-156272,2017-03-21,2017-03-27,Standard Class,PW-19030,Pauline Webber,Corporate,United States,Pompano Beach,Florida,South,OFF-AP-10001242,Office Supplies,Appliances,64.384,1,0.2,64.384,8.048
8378,CA-2015-162964,2015-11-12,2015-11-18,Standard Class,MF-18250,Monica Federle,Corporate,United States,Houston,Texas,Central,OFF-ST-10002344,Office Supplies,Storage,64.784,1,0.2,64.784,-14.5764
8379,CA-2015-162964,2015-11-12,2015-11-18,Standard Class,MF-18250,Monica Federle,Corporate,United States,Houston,Texas,Central,OFF-PA-10003349,Office Supplies,Paper,15.552,3,0.2,46.656,5.6376
8380,CA-2015-162964,2015-11-12,2015-11-18,Standard Class,MF-18250,Monica Federle,Corporate,United States,Houston,Texas,Central,OFF-EN-10003055,Office Supplies,Envelopes,223.888,7,0.2,1567.216,69.965
8381,CA-2014-103527,2014-09-09,2014-09-14,Second Class,CC-12220,Chris Cortes,Consumer,United States,Chicago,Illinois,Central,OFF-PA-10001622,Office Supplies,Paper,10.896,3,0.2,32.688,3.405
8382,CA-2016-134544,2016-03-17,2016-03-19,Second Class,AC-10660,Anna Chung,Consumer,United States,San Francisco,California,West,TEC-PH-10003800,Technology,Phones,84.784,2,0.2,169.568,-20.1362
8383,CA-2016-163048,2016-02-08,2016-02-15,Standard Class,MH-17440,Mark Haberlin,Corporate,United States,Houston,Texas,Central,FUR-CH-10001270,Furniture,Chairs,241.5,4,0.3,966,0
8384,CA-2016-145135,2016-11-26,2016-11-28,First Class,CD-12790,Cynthia Delaney,Home Office,United States,Shelton,Connecticut,East,TEC-AC-10003447,Technology,Accessories,59.97,3,0,179.91,14.9925
8385,CA-2016-145135,2016-11-26,2016-11-28,First Class,CD-12790,Cynthia Delaney,Home Office,United States,Shelton,Connecticut,East,OFF-PA-10004285,Office Supplies,Paper,13.36,2,0,26.72,6.4128
8386,CA-2017-137582,2017-09-04,2017-09-08,Standard Class,CV-12805,Cynthia Voltz,Corporate,United States,Oakland,California,West,OFF-BI-10001757,Office Supplies,Binders,11.808,3,0.2,35.424,4.1328
8387,CA-2015-149601,2015-05-28,2015-06-03,Standard Class,TB-21625,Trudy Brown,Consumer,United States,Manchester,Connecticut,East,OFF-ST-10001558,Office Supplies,Storage,16.24,1,0,16.24,2.436
8388,CA-2015-149601,2015-05-28,2015-06-03,Standard Class,TB-21625,Trudy Brown,Consumer,United States,Manchester,Connecticut,East,OFF-ST-10001328,Office Supplies,Storage,77.55,5,0,387.75,21.714
8389,CA-2014-139423,2014-11-01,2014-11-05,Standard Class,DG-13300,Deirdre Greer,Corporate,United States,Orange,New Jersey,East,OFF-AP-10004708,Office Supplies,Appliances,76.12,2,0,152.24,22.0748
8390,CA-2016-102596,2016-12-27,2016-12-30,First Class,RD-19810,Ross DeVincentis,Home Office,United States,Akron,Ohio,East,OFF-FA-10000621,Office Supplies,Fasteners,17.184,6,0.2,103.104,6.2292
8391,CA-2017-153227,2017-12-04,2017-12-06,First Class,CS-12250,Chris Selesnick,Corporate,United States,Los Angeles,California,West,OFF-PA-10001838,Office Supplies,Paper,11.76,2,0,23.52,5.7624
8392,CA-2017-110625,2017-12-23,2017-12-30,Standard Class,JB-16045,Julia Barnett,Home Office,United States,Danbury,Connecticut,East,FUR-FU-10001473,Furniture,Furnishings,27.46,2,0,54.92,9.8856
8393,CA-2016-142594,2016-12-01,2016-12-06,Second Class,EJ-14155,Eva Jacobs,Consumer,United States,Franklin,Massachusetts,East,TEC-PH-10000193,Technology,Phones,137.94,3,0,413.82,35.8644
8394,CA-2016-142594,2016-12-01,2016-12-06,Second Class,EJ-14155,Eva Jacobs,Consumer,United States,Franklin,Massachusetts,East,FUR-FU-10002045,Furniture,Furnishings,111.15,5,0,555.75,48.906
8395,CA-2016-142594,2016-12-01,2016-12-06,Second Class,EJ-14155,Eva Jacobs,Consumer,United States,Franklin,Massachusetts,East,OFF-AP-10002945,Office Supplies,Appliances,901.95,3,0,2705.85,297.6435
8396,CA-2016-142594,2016-12-01,2016-12-06,Second Class,EJ-14155,Eva Jacobs,Consumer,United States,Franklin,Massachusetts,East,FUR-TA-10001095,Furniture,Tables,366.009,3,0.3,1098.027,-47.0583
8397,CA-2014-152254,2014-06-30,2014-06-30,Same Day,BD-11620,Brian DeCherney,Consumer,United States,Wilmington,North Carolina,South,OFF-PA-10001144,Office Supplies,Paper,310.688,7,0.2,2174.816,108.7408
8398,US-2014-120236,2014-09-03,2014-09-04,First Class,MR-17545,Mathew Reese,Home Office,United States,Houston,Texas,Central,OFF-BI-10004099,Office Supplies,Binders,7.68,5,0.8,38.4,-11.52
8399,CA-2017-120061,2017-11-02,2017-11-07,Second Class,SR-20425,Sharelle Roach,Home Office,United States,Springfield,Ohio,East,FUR-CH-10001973,Furniture,Chairs,155.372,2,0.3,310.744,-35.5136
8400,CA-2015-133837,2015-04-13,2015-04-18,Standard Class,TH-21100,Thea Hendricks,Consumer,United States,Glendale,Arizona,West,OFF-ST-10000344,Office Supplies,Storage,10.744,1,0.2,10.744,0.8058
8401,CA-2015-110814,2015-12-05,2015-12-09,Second Class,BD-11635,Brian Derr,Consumer,United States,New York City,New York,East,OFF-BI-10002026,Office Supplies,Binders,232.4,5,0.2,1162,78.435
8402,CA-2015-110814,2015-12-05,2015-12-09,Second Class,BD-11635,Brian Derr,Consumer,United States,New York City,New York,East,FUR-CH-10003535,Furniture,Chairs,164.646,3,0.1,493.938,12.8058
8403,CA-2015-110814,2015-12-05,2015-12-09,Second Class,BD-11635,Brian Derr,Consumer,United States,New York City,New York,East,OFF-PA-10004156,Office Supplies,Paper,22.68,2,0,45.36,11.1132
8404,CA-2016-154067,2016-02-01,2016-02-07,Standard Class,SM-20950,Suzanne McNair,Corporate,United States,Los Angeles,California,West,OFF-PA-10002254,Office Supplies,Paper,105.52,4,0,422.08,48.5392
8405,CA-2017-140480,2017-07-08,2017-07-12,Standard Class,HE-14800,Harold Engle,Corporate,United States,Newark,Delaware,East,FUR-FU-10003247,Furniture,Furnishings,83.92,4,0,335.68,5.8744
8406,CA-2017-140480,2017-07-08,2017-07-12,Standard Class,HE-14800,Harold Engle,Corporate,United States,Newark,Delaware,East,TEC-AC-10002473,Technology,Accessories,141.9,5,0,709.5,58.179
8407,CA-2017-140480,2017-07-08,2017-07-12,Standard Class,HE-14800,Harold Engle,Corporate,United States,Newark,Delaware,East,FUR-FU-10001057,Furniture,Furnishings,39.98,2,0,79.96,9.1954
8408,CA-2017-140480,2017-07-08,2017-07-12,Standard Class,HE-14800,Harold Engle,Corporate,United States,Newark,Delaware,East,OFF-AR-10001419,Office Supplies,Art,28.91,7,0,202.37,8.673
8409,CA-2017-140480,2017-07-08,2017-07-12,Standard Class,HE-14800,Harold Engle,Corporate,United States,Newark,Delaware,East,OFF-AR-10004010,Office Supplies,Art,174.95,5,0,874.75,45.487
8410,CA-2015-134082,2015-12-11,2015-12-17,Standard Class,JK-15640,Jim Kriz,Home Office,United States,San Bernardino,California,West,OFF-BI-10004230,Office Supplies,Binders,110.528,4,0.2,442.112,38.6848
8411,CA-2016-130820,2016-11-15,2016-11-15,Same Day,ON-18715,Odella Nelson,Corporate,United States,Burlington,North Carolina,South,FUR-TA-10001768,Furniture,Tables,630.024,4,0.4,2520.096,-199.5076
8412,CA-2016-159765,2016-05-09,2016-05-12,Second Class,TH-21100,Thea Hendricks,Consumer,United States,Salem,Virginia,South,OFF-AR-10003514,Office Supplies,Art,27.86,7,0,195.02,9.1938
8413,CA-2017-132290,2017-03-10,2017-03-14,Standard Class,MD-17350,Maribeth Dona,Consumer,United States,Dallas,Texas,Central,FUR-TA-10002228,Furniture,Tables,933.408,4,0.3,3733.632,-173.3472
8414,CA-2016-147109,2016-12-17,2016-12-21,Standard Class,AH-10075,Adam Hart,Corporate,United States,Arlington,Texas,Central,OFF-PA-10001972,Office Supplies,Paper,51.84,10,0.2,518.4,18.144
8415,CA-2016-147109,2016-12-17,2016-12-21,Standard Class,AH-10075,Adam Hart,Corporate,United States,Arlington,Texas,Central,TEC-AC-10002942,Technology,Accessories,165.6,3,0.2,496.8,-6.21
8416,CA-2017-107265,2017-04-06,2017-04-12,Standard Class,ML-17755,Max Ludwig,Home Office,United States,Marion,Iowa,Central,OFF-PA-10000474,Office Supplies,Paper,106.32,3,0,318.96,49.9704
8417,CA-2017-118199,2017-05-09,2017-05-11,First Class,LB-16795,Laurel Beltran,Home Office,United States,Seattle,Washington,West,OFF-BI-10004330,Office Supplies,Binders,147.92,5,0.2,739.6,46.225
8418,CA-2017-118199,2017-05-09,2017-05-11,First Class,LB-16795,Laurel Beltran,Home Office,United States,Seattle,Washington,West,OFF-ST-10000604,Office Supplies,Storage,104.28,3,0,312.84,26.07
8419,CA-2017-118199,2017-05-09,2017-05-11,First Class,LB-16795,Laurel Beltran,Home Office,United States,Seattle,Washington,West,FUR-TA-10004154,Furniture,Tables,286.85,1,0,286.85,63.107
8420,CA-2017-118199,2017-05-09,2017-05-11,First Class,LB-16795,Laurel Beltran,Home Office,United States,Seattle,Washington,West,OFF-ST-10000636,Office Supplies,Storage,66.96,4,0,267.84,2.6784
8421,CA-2017-118199,2017-05-09,2017-05-11,First Class,LB-16795,Laurel Beltran,Home Office,United States,Seattle,Washington,West,TEC-AC-10004171,Technology,Accessories,199.98,2,0,399.96,87.9912
8422,CA-2017-150091,2017-10-12,2017-10-16,Standard Class,NP-18670,Nora Paige,Consumer,United States,Lakewood,New Jersey,East,TEC-AC-10002167,Technology,Accessories,45,3,0,135,4.95
8423,CA-2017-150091,2017-10-12,2017-10-16,Standard Class,NP-18670,Nora Paige,Consumer,United States,Lakewood,New Jersey,East,OFF-FA-10000621,Office Supplies,Fasteners,17.9,5,0,89.5,8.771
8424,CA-2017-150091,2017-10-12,2017-10-16,Standard Class,NP-18670,Nora Paige,Consumer,United States,Lakewood,New Jersey,East,FUR-FU-10004053,Furniture,Furnishings,40.48,2,0,80.96,17.4064
8425,CA-2017-150091,2017-10-12,2017-10-16,Standard Class,NP-18670,Nora Paige,Consumer,United States,Lakewood,New Jersey,East,FUR-BO-10003404,Furniture,Bookcases,2154.9,5,0,10774.5,129.294
8426,CA-2016-137652,2016-08-28,2016-08-30,First Class,EB-13750,Edward Becker,Corporate,United States,Cincinnati,Ohio,East,OFF-BI-10004099,Office Supplies,Binders,18.432,8,0.7,147.456,-12.288
8427,CA-2015-128356,2015-10-02,2015-10-07,Standard Class,RP-19390,Resi Pölking,Consumer,United States,Thornton,Colorado,West,OFF-SU-10004290,Office Supplies,Supplies,10.944,2,0.2,21.888,0.9576
8428,CA-2017-167017,2017-11-23,2017-11-25,First Class,DC-12850,Dan Campbell,Consumer,United States,Roseville,Michigan,Central,OFF-SU-10001935,Office Supplies,Supplies,4.36,2,0,8.72,0.1744
8429,US-2017-132220,2017-11-12,2017-11-16,Standard Class,DJ-13510,Don Jones,Corporate,United States,Tempe,Arizona,West,TEC-AC-10004227,Technology,Accessories,62.352,6,0.2,374.112,-10.9116
8430,CA-2016-118129,2016-12-19,2016-12-21,Second Class,CL-12565,Clay Ludtke,Consumer,United States,Reading,Pennsylvania,East,FUR-FU-10004904,Furniture,Furnishings,303.92,5,0.2,1519.6,-30.392
8431,US-2014-113124,2014-03-30,2014-04-05,Standard Class,NC-18340,Nat Carroll,Consumer,United States,Apple Valley,Minnesota,Central,OFF-ST-10001511,Office Supplies,Storage,129.3,2,0,258.6,6.465
8432,CA-2017-155621,2017-11-08,2017-11-13,Standard Class,KN-16450,Kean Nguyen,Corporate,United States,Baltimore,Maryland,East,FUR-FU-10003535,Furniture,Furnishings,274.2,10,0,2742,112.422
8433,US-2014-127635,2014-09-14,2014-09-18,Second Class,SC-20260,Scott Cohen,Corporate,United States,Corpus Christi,Texas,Central,OFF-FA-10000053,Office Supplies,Fasteners,6.048,4,0.2,24.192,-1.3608
8434,US-2014-127635,2014-09-14,2014-09-18,Second Class,SC-20260,Scott Cohen,Corporate,United States,Corpus Christi,Texas,Central,OFF-PA-10004610,Office Supplies,Paper,6.848,2,0.2,13.696,2.14
8435,US-2014-127635,2014-09-14,2014-09-18,Second Class,SC-20260,Scott Cohen,Corporate,United States,Corpus Christi,Texas,Central,FUR-FU-10000550,Furniture,Furnishings,9.96,5,0.6,49.8,-6.723
8436,US-2014-127635,2014-09-14,2014-09-18,Second Class,SC-20260,Scott Cohen,Corporate,United States,Corpus Christi,Texas,Central,OFF-BI-10001721,Office Supplies,Binders,8.552,2,0.8,17.104,-13.6832
8437,CA-2015-151470,2015-09-20,2015-09-26,Standard Class,AM-10705,Anne McFarland,Consumer,United States,Las Vegas,Nevada,West,OFF-BI-10004040,Office Supplies,Binders,45.584,11,0.2,501.424,16.5242
8438,CA-2015-112823,2015-12-10,2015-12-16,Standard Class,RA-19945,Ryan Akin,Consumer,United States,Cleveland,Ohio,East,TEC-AC-10002550,Technology,Accessories,25.488,2,0.2,50.976,4.4604
8439,CA-2014-108861,2014-05-28,2014-06-01,Standard Class,MM-17260,Magdelene Morse,Consumer,United States,Seattle,Washington,West,OFF-BI-10003876,Office Supplies,Binders,136.96,4,0.2,547.84,51.36
8440,CA-2017-114370,2017-03-14,2017-03-17,Second Class,BN-11470,Brad Norvell,Corporate,United States,Chicago,Illinois,Central,TEC-PH-10000213,Technology,Phones,49.616,2,0.2,99.232,4.9616
8441,CA-2016-158302,2016-12-08,2016-12-12,Second Class,JB-16045,Julia Barnett,Home Office,United States,Columbus,Ohio,East,OFF-PA-10002615,Office Supplies,Paper,10.584,3,0.2,31.752,3.4398
8442,CA-2017-145779,2017-05-06,2017-05-10,Standard Class,DB-13615,Doug Bickford,Consumer,United States,Tucson,Arizona,West,OFF-PA-10002254,Office Supplies,Paper,84.416,4,0.2,337.664,27.4352
8443,US-2016-155173,2016-03-06,2016-03-10,Standard Class,JB-16045,Julia Barnett,Home Office,United States,Philadelphia,Pennsylvania,East,TEC-PH-10004586,Technology,Phones,431.94,2,0.4,863.88,-71.99
8444,US-2016-155173,2016-03-06,2016-03-10,Standard Class,JB-16045,Julia Barnett,Home Office,United States,Philadelphia,Pennsylvania,East,OFF-BI-10002982,Office Supplies,Binders,2.043,1,0.7,2.043,-1.4982
8445,US-2016-155173,2016-03-06,2016-03-10,Standard Class,JB-16045,Julia Barnett,Home Office,United States,Philadelphia,Pennsylvania,East,TEC-PH-10002538,Technology,Phones,68.238,3,0.4,204.714,-12.5103
8446,CA-2017-125451,2017-10-23,2017-10-24,First Class,AH-10075,Adam Hart,Corporate,United States,Cranston,Rhode Island,East,FUR-TA-10001039,Furniture,Tables,240.744,4,0.3,962.976,-13.7568
8447,CA-2017-125451,2017-10-23,2017-10-24,First Class,AH-10075,Adam Hart,Corporate,United States,Cranston,Rhode Island,East,FUR-FU-10004963,Furniture,Furnishings,35,4,0,140,14.7
8448,CA-2017-125451,2017-10-23,2017-10-24,First Class,AH-10075,Adam Hart,Corporate,United States,Cranston,Rhode Island,East,FUR-FU-10000277,Furniture,Furnishings,210.68,2,0,421.36,50.5632
8449,CA-2017-125451,2017-10-23,2017-10-24,First Class,AH-10075,Adam Hart,Corporate,United States,Cranston,Rhode Island,East,FUR-TA-10004915,Furniture,Tables,637.896,3,0.3,1913.688,-127.5792
8450,CA-2017-125451,2017-10-23,2017-10-24,First Class,AH-10075,Adam Hart,Corporate,United States,Cranston,Rhode Island,East,OFF-PA-10003724,Office Supplies,Paper,43.44,8,0,347.52,21.2856
8451,CA-2017-125451,2017-10-23,2017-10-24,First Class,AH-10075,Adam Hart,Corporate,United States,Cranston,Rhode Island,East,OFF-AP-10002906,Office Supplies,Appliances,2.22,1,0,2.22,0.666
8452,CA-2014-131387,2014-04-28,2014-04-30,First Class,AI-10855,Arianne Irving,Consumer,United States,San Francisco,California,West,TEC-PH-10001459,Technology,Phones,1679.96,5,0.2,8399.8,125.997
8453,CA-2016-125087,2016-04-18,2016-04-23,Standard Class,TH-21115,Thea Hudgings,Corporate,United States,Houston,Texas,Central,FUR-CH-10002880,Furniture,Chairs,344.372,4,0.3,1377.488,-93.4724
8454,CA-2016-125087,2016-04-18,2016-04-23,Standard Class,TH-21115,Thea Hudgings,Corporate,United States,Houston,Texas,Central,OFF-ST-10001780,Office Supplies,Storage,1554.936,3,0.2,4664.808,77.7468
8455,CA-2016-125087,2016-04-18,2016-04-23,Standard Class,TH-21115,Thea Hudgings,Corporate,United States,Houston,Texas,Central,FUR-FU-10004748,Furniture,Furnishings,127.88,5,0.6,639.4,-67.137
8456,CA-2016-154081,2016-05-22,2016-05-29,Standard Class,JE-15610,Jim Epp,Corporate,United States,Los Angeles,California,West,TEC-PH-10001918,Technology,Phones,222.384,2,0.2,444.768,22.2384
8457,US-2017-118556,2017-05-28,2017-06-02,Second Class,TH-21235,Tiffany House,Corporate,United States,Chicago,Illinois,Central,FUR-CH-10001146,Furniture,Chairs,106.869,3,0.3,320.607,-29.0073
8458,US-2017-118556,2017-05-28,2017-06-02,Second Class,TH-21235,Tiffany House,Corporate,United States,Chicago,Illinois,Central,OFF-BI-10004364,Office Supplies,Binders,3.564,3,0.8,10.692,-6.237
8459,CA-2014-126200,2014-08-25,2014-08-29,Standard Class,JE-15715,Joe Elijah,Consumer,United States,Houston,Texas,Central,OFF-BI-10002133,Office Supplies,Binders,25.68,3,0.8,77.04,-39.804
8460,CA-2014-126200,2014-08-25,2014-08-29,Standard Class,JE-15715,Joe Elijah,Consumer,United States,Houston,Texas,Central,OFF-BI-10002225,Office Supplies,Binders,12.384,3,0.8,37.152,-19.8144
8461,CA-2014-146500,2014-08-30,2014-09-04,Standard Class,AT-10735,Annie Thurman,Consumer,United States,Bristol,Connecticut,East,OFF-BI-10002432,Office Supplies,Binders,25.3,5,0,126.5,11.891
8462,CA-2014-146500,2014-08-30,2014-09-04,Standard Class,AT-10735,Annie Thurman,Consumer,United States,Bristol,Connecticut,East,OFF-ST-10000563,Office Supplies,Storage,95.94,3,0,287.82,9.594
8463,CA-2015-169537,2015-09-03,2015-09-07,Second Class,JH-15820,John Huston,Consumer,United States,Holland,Michigan,Central,OFF-LA-10001982,Office Supplies,Labels,7.5,2,0,15,3.6
8464,CA-2014-100881,2014-03-28,2014-04-01,Standard Class,DR-12940,Daniel Raglin,Home Office,United States,Albuquerque,New Mexico,West,TEC-PH-10003273,Technology,Phones,302.376,3,0.2,907.128,22.6782
8465,CA-2015-144043,2015-05-10,2015-05-15,Standard Class,AB-10165,Alan Barnes,Consumer,United States,Louisville,Colorado,West,TEC-AC-10002718,Technology,Accessories,46.688,4,0.2,186.752,-2.918
8466,CA-2015-116512,2015-04-09,2015-04-14,Standard Class,MC-18100,Mick Crebagga,Consumer,United States,New York City,New York,East,OFF-ST-10001505,Office Supplies,Storage,17.94,3,0,53.82,3.0498
